celebrityid,sentiment_date,fullname,basic_negative_sentiment,percent_negative,signals
4506,6/25/2012,Willow Smith,12573,0.702284533,1
4506,8/25/2013,Willow Smith,5221,0.618162444,1
4506,5/7/2014,Willow Smith,1784,0.619444444,1
4506,11/17/2014,Willow Smith,1235,0.543573944,1
4506,4/9/2015,Willow Smith,3227,0.922263504,1
4506,7/30/2015,Willow Smith,5605,0.965214396,1
4506,12/11/2015,Willow Smith,505,0.284026997,1
4506,1/21/2017,Willow Smith,498,0.75569044,1
4506,4/9/2017,Willow Smith,570,0.874233129,1
4506,10/31/2017,Willow Smith,173,0.139403707,1
4506,11/25/2017,Willow Smith,828,0.752727273,1
4506,5/15/2018,Willow Smith,289,0.4515625,1
4507,2/3/2010,Wilmer Valderrama,36,0.972972973,1
4507,5/24/2010,Wilmer Valderrama,34,0.653846154,1
4507,11/9/2010,Wilmer Valderrama,135,0.675,1
4507,6/13/2011,Wilmer Valderrama,126,0.736842105,1
4507,9/18/2011,Wilmer Valderrama,113,0.288265306,1
4507,11/2/2011,Wilmer Valderrama,792,0.428108108,1
4507,1/11/2012,Wilmer Valderrama,182,0.476439791,1
4507,7/19/2012,Wilmer Valderrama,207,0.153789004,1
4507,11/18/2012,Wilmer Valderrama,145,0.331050228,1
4507,5/12/2013,Wilmer Valderrama,775,0.229833926,1
4507,9/28/2013,Wilmer Valderrama,426,0.140686922,1
4507,1/30/2014,Wilmer Valderrama,897,0.082323789,1
4507,3/11/2014,Wilmer Valderrama,537,0.145252908,1
4507,6/26/2014,Wilmer Valderrama,423,0.070535268,1
4507,7/3/2014,Wilmer Valderrama,4192,0.604034582,1
4507,11/17/2014,Wilmer Valderrama,1194,0.153727308,1
4507,5/23/2015,Wilmer Valderrama,398,0.172518422,1
4507,2/15/2016,Wilmer Valderrama,221,0.119524067,1
4507,6/4/2016,Wilmer Valderrama,1384,0.28707737,1
4507,5/14/2018,Wilmer Valderrama,153,0.538732394,1
4734,8/27/2014,Olivia Palermo,107,0.384892086,1
4734,7/8/2015,Olivia Palermo,97,0.461904762,1
4734,7/22/2016,Olivia Palermo,199,0.904545455,1
4734,10/29/2016,Olivia Palermo,129,0.668393782,1
4734,9/9/2017,Olivia Palermo,155,0.589353612,1
4734,12/12/2017,Olivia Palermo,33,0.471428571,1
4734,5/19/2018,Olivia Palermo,33,0.825,1
507,3/4/2012,Olivia Munn,398,0.537837838,1
507,8/18/2013,Olivia Munn,709,0.660764212,1
507,9/10/2014,Olivia Munn,453,0.388507719,1
507,3/7/2015,Olivia Munn,305,0.7625,1
507,4/13/2015,Olivia Munn,850,0.226545842,1
507,6/29/2015,Olivia Munn,220,0.204081633,1
507,11/19/2015,Olivia Munn,1525,0.674480318,1
507,10/16/2016,Olivia Munn,432,0.561768531,1
507,4/7/2017,Olivia Munn,989,0.509793814,1
507,7/26/2017,Olivia Munn,251,0.648578811,1
507,11/1/2017,Olivia Munn,1762,0.742520017,1
507,9/6/2018,Olivia Munn,552,0.647887324,1
507,9/9/2018,Olivia Munn,2901,0.644380275,1
507,1/29/2019,Olivia Munn,445,0.674242424,1
541,3/18/2010,Sophia Bush,78,0.866666667,1
541,6/18/2010,Sophia Bush,89,0.067732116,1
541,1/7/2011,Sophia Bush,366,0.233269598,1
541,6/26/2011,Sophia Bush,426,0.244546498,1
541,7/2/2011,Sophia Bush,1676,0.504667269,1
541,1/26/2012,Sophia Bush,1037,0.640123457,1
541,3/28/2012,Sophia Bush,370,0.104726861,1
541,4/4/2012,Sophia Bush,665,0.096586783,1
541,7/5/2012,Sophia Bush,263,0.155162242,1
541,7/10/2012,Sophia Bush,841,0.264216148,1
541,10/23/2012,Sophia Bush,1373,0.418980775,1
541,3/19/2013,Sophia Bush,458,0.418647166,1
541,11/26/2013,Sophia Bush,141,0.048453608,1
541,1/4/2014,Sophia Bush,149,0.107892831,1
541,1/7/2014,Sophia Bush,500,0.155811779,1
541,1/8/2014,Sophia Bush,1085,0.07180675,1
541,4/29/2014,Sophia Bush,540,0.077630822,1
541,8/7/2014,Sophia Bush,924,0.416591524,1
541,9/24/2014,Sophia Bush,699,0.088660578,1
541,4/1/2015,Sophia Bush,588,0.129916041,1
541,9/30/2015,Sophia Bush,1172,0.131567131,1
541,5/25/2016,Sophia Bush,652,0.23063318,1
541,7/19/2016,Sophia Bush,524,0.31209053,1
541,1/11/2017,Sophia Bush,711,0.236055777,1
541,5/25/2017,Sophia Bush,791,0.449943117,1
541,3/29/2018,Sophia Bush,377,0.198734844,1
746,2/2/2010,Pete Wentz,571,0.508912656,1
746,8/4/2010,Pete Wentz,536,0.372222222,1
746,2/9/2011,Pete Wentz,4888,0.716715543,1
746,2/4/2013,Pete Wentz,2095,0.22841256,1
746,8/19/2013,Pete Wentz,1116,0.224231465,1
746,12/6/2013,Pete Wentz,1195,0.258378378,1
746,5/14/2014,Pete Wentz,858,0.243473326,1
746,8/1/2014,Pete Wentz,2211,0.231445619,1
746,6/10/2015,Pete Wentz,15884,0.767194745,1
746,10/27/2016,Pete Wentz,2408,0.898842852,1
746,4/22/2017,Pete Wentz,2573,0.5201132,1
746,2/2/2019,Pete Wentz,666,0.811205847,1
828,2/27/2011,Kevin Spacey,955,0.193790584,1
828,9/28/2011,Kevin Spacey,553,0.43715415,1
828,12/21/2011,Kevin Spacey,687,0.298177083,1
828,9/10/2012,Kevin Spacey,175,0.250357654,1
828,4/28/2013,Kevin Spacey,702,0.449711723,1
828,9/22/2013,Kevin Spacey,1737,0.237880033,1
828,1/12/2014,Kevin Spacey,618,0.239164087,1
828,2/14/2014,Kevin Spacey,849,0.189508929,1
828,3/2/2014,Kevin Spacey,6981,0.198414052,1
828,5/2/2014,Kevin Spacey,4274,0.388510135,1
828,8/25/2014,Kevin Spacey,968,0.31115397,1
828,1/11/2015,Kevin Spacey,4549,0.152018447,1
828,2/27/2015,Kevin Spacey,1159,0.26245471,1
828,9/20/2015,Kevin Spacey,473,0.264541387,1
828,5/18/2016,Kevin Spacey,765,0.544871795,1
828,6/11/2017,Kevin Spacey,2362,0.267982755,1
828,10/29/2017,Kevin Spacey,3275,0.810042048,1
828,10/30/2017,Kevin Spacey,127633,0.804727497,1
828,6/28/2018,Kevin Spacey,2057,0.967089798,1
828,12/24/2018,Kevin Spacey,17868,0.711192485,1
9037,6/22/2010,Nicole Richie,349,0.68297456,1
9037,1/15/2012,Nicole Richie,491,0.132738578,1
9037,1/13/2013,Nicole Richie,355,0.138347623,1
9037,5/6/2013,Nicole Richie,480,0.269058296,1
9037,5/7/2013,Nicole Richie,1461,0.332801822,1
9037,11/18/2013,Nicole Richie,140,0.389972145,1
9037,11/24/2013,Nicole Richie,775,0.281204644,1
9037,1/9/2014,Nicole Richie,258,0.414125201,1
9037,6/29/2014,Nicole Richie,402,0.390670554,1
9037,10/16/2014,Nicole Richie,306,0.559414991,1
9037,6/18/2015,Nicole Richie,674,0.750556793,1
9037,7/26/2015,Nicole Richie,564,0.8,1
9037,1/1/2016,Nicole Richie,204,0.86440678,1
9037,8/4/2016,Nicole Richie,73,0.701923077,1
9037,10/25/2016,Nicole Richie,245,0.631443299,1
9037,4/11/2017,Nicole Richie,238,0.681948424,1
9037,9/18/2017,Nicole Richie,127,0.808917197,1
9045,2/8/2011,Tallia Storm,1,1,1
9045,3/15/2011,Tallia Storm,2,1,1
9045,5/2/2011,Tallia Storm,1,0.5,1
9045,4/12/2012,Tallia Storm,1,1,1
9045,6/2/2012,Tallia Storm,1,1,1
9045,11/28/2012,Tallia Storm,1,1,1
9045,1/17/2013,Tallia Storm,1,0.5,1
9045,3/26/2013,Tallia Storm,8,0.888888889,1
9045,7/6/2013,Tallia Storm,1,1,1
9045,7/9/2013,Tallia Storm,3,0.75,1
9045,9/5/2013,Tallia Storm,1,1,1
9045,11/16/2013,Tallia Storm,11,0.523809524,1
9045,6/22/2014,Tallia Storm,1,1,1
9045,8/7/2014,Tallia Storm,1,1,1
9045,10/26/2014,Tallia Storm,1,1,1
9045,11/9/2014,Tallia Storm,3,0.375,1
9045,11/10/2014,Tallia Storm,10,0.555555556,1
9045,3/1/2015,Tallia Storm,1,1,1
9045,5/7/2015,Tallia Storm,1,1,1
9045,9/11/2015,Tallia Storm,8,0.8,1
9045,10/25/2015,Tallia Storm,39,0.39,1
9045,2/23/2016,Tallia Storm,1,0.5,1
9045,8/10/2016,Tallia Storm,26,0.896551724,1
9045,9/15/2016,Tallia Storm,2,0.111111111,1
9045,9/16/2016,Tallia Storm,6,0.75,1
9045,1/23/2017,Tallia Storm,311,0.984177215,1
9045,8/21/2017,Tallia Storm,2,0.5,1
9045,9/15/2017,Tallia Storm,6,0.2,1
9045,2/4/2018,Tallia Storm,8,0.258064516,1
9045,8/14/2018,Tallia Storm,18,0.947368421,1
9067,9/17/2011,Perrie Edwards,2,0.153846154,1
9067,12/1/2011,Perrie Edwards,104,0.284931507,1
9067,4/26/2012,Perrie Edwards,54,0.461538462,1
9067,4/27/2012,Perrie Edwards,146,0.404432133,1
9067,4/19/2013,Perrie Edwards,653,0.421834625,1
9067,8/21/2013,Perrie Edwards,2130,0.140408701,1
9067,11/30/2014,Perrie Edwards,596,0.752525253,1
9067,3/18/2015,Perrie Edwards,6217,0.342969052,1
9067,8/4/2015,Perrie Edwards,2014,0.493869544,1
9067,10/16/2016,Perrie Edwards,649,0.439106901,1
9083,6/10/2010,Tori Spelling,177,0.7375,1
9083,6/13/2011,Tori Spelling,342,0.634508349,1
9083,3/23/2012,Tori Spelling,702,0.373007439,1
9083,8/31/2012,Tori Spelling,314,0.335470085,1
9083,12/9/2012,Tori Spelling,563,0.667852906,1
9083,10/24/2013,Tori Spelling,277,0.824404762,1
9083,10/25/2013,Tori Spelling,697,0.848964677,1
9083,12/26/2013,Tori Spelling,794,0.922183508,1
9083,4/22/2014,Tori Spelling,1251,0.778953923,1
9083,8/31/2014,Tori Spelling,503,0.941947566,1
9083,10/21/2014,Tori Spelling,773,0.590076336,1
9083,1/26/2015,Tori Spelling,115,0.864661654,1
9083,4/13/2015,Tori Spelling,488,0.668493151,1
9083,7/31/2015,Tori Spelling,155,0.922619048,1
9083,9/2/2015,Tori Spelling,564,0.970740103,1
9083,1/15/2016,Tori Spelling,63,0.940298507,1
9083,1/19/2016,Tori Spelling,259,0.880952381,1
9083,6/9/2016,Tori Spelling,117,0.886363636,1
9083,7/11/2016,Tori Spelling,449,0.969762419,1
9083,10/3/2016,Tori Spelling,251,0.765243902,1
9083,7/24/2017,Tori Spelling,104,0.920353982,1
9083,9/29/2017,Tori Spelling,92,0.948453608,1
9083,3/1/2018,Tori Spelling,320,0.886426593,1
9083,8/29/2018,Tori Spelling,89,0.967391304,1
9083,1/2/2019,Tori Spelling,85,0.232876712,1
9084,11/23/2010,Sharon Stone,355,0.753715499,1
9084,7/14/2011,Sharon Stone,216,0.75,1
9084,7/15/2011,Sharon Stone,708,0.927916121,1
9084,4/7/2012,Sharon Stone,297,0.35483871,1
9084,5/23/2012,Sharon Stone,442,0.846743295,1
9084,6/26/2012,Sharon Stone,624,0.204188482,1
9084,3/11/2013,Sharon Stone,233,0.795221843,1
9084,1/11/2014,Sharon Stone,213,0.68488746,1
9084,2/19/2014,Sharon Stone,346,0.381477398,1
9084,1/4/2015,Sharon Stone,220,0.823970037,1
9084,8/14/2015,Sharon Stone,476,0.224528302,1
9084,12/18/2015,Sharon Stone,266,0.766570605,1
9084,4/15/2016,Sharon Stone,287,0.719298246,1
9084,7/13/2017,Sharon Stone,853,0.86074672,1
9084,7/14/2017,Sharon Stone,3308,0.945953675,1
9084,1/7/2018,Sharon Stone,280,0.181818182,1
9084,5/4/2018,Sharon Stone,857,0.941758242,1
9084,10/22/2018,Sharon Stone,462,0.590792839,1
9153,1/16/2011,Antonio Banderas,160,0.597014925,1
9153,7/21/2011,Antonio Banderas,391,0.213311511,1
9153,6/6/2014,Antonio Banderas,1509,0.412746171,1
9153,9/23/2014,Antonio Banderas,2318,0.934677419,1
9153,2/7/2015,Antonio Banderas,2064,0.166089965,1
9153,4/24/2015,Antonio Banderas,11329,0.991857818,1
9153,12/13/2015,Antonio Banderas,1578,0.938168847,1
9153,8/6/2016,Antonio Banderas,284,0.58677686,1
9153,9/12/2016,Antonio Banderas,383,0.1880216,1
9153,1/30/2017,Antonio Banderas,408,0.439181916,1
9153,2/2/2017,Antonio Banderas,1931,0.948428291,1
9153,5/16/2017,Antonio Banderas,1389,0.67231365,1
9153,11/4/2017,Antonio Banderas,750,0.308641975,1
9153,1/5/2018,Antonio Banderas,2588,0.937681159,1
9153,2/17/2018,Antonio Banderas,1441,0.909722222,1
9153,6/21/2018,Antonio Banderas,1257,0.303990326,1
9157,9/22/2010,Rumer Willis,87,0.915789474,1
9157,10/25/2012,Rumer Willis,74,0.627118644,1
9157,4/23/2014,Rumer Willis,179,0.515850144,1
9157,7/24/2014,Rumer Willis,186,0.834080717,1
9157,10/18/2014,Rumer Willis,290,0.966666667,1
9157,10/27/2014,Rumer Willis,1219,0.947900467,1
9157,10/9/2015,Rumer Willis,175,0.431034483,1
9157,5/3/2016,Rumer Willis,74,0.627118644,1
9157,3/22/2017,Rumer Willis,63,0.166666667,1
9157,9/26/2018,Rumer Willis,75,0.961538462,1
9164,4/20/2010,Cara Santana,1,1,1
9164,6/17/2010,Cara Santana,2,0.666666667,1
9164,7/8/2010,Cara Santana,7,1,1
9164,7/9/2010,Cara Santana,35,1,1
9164,9/8/2010,Cara Santana,1,1,1
9164,10/13/2010,Cara Santana,1,1,1
9164,12/9/2010,Cara Santana,1,1,1
9164,3/22/2011,Cara Santana,1,1,1
9164,4/28/2011,Cara Santana,1,0.5,1
9164,6/1/2011,Cara Santana,2,1,1
9164,7/14/2011,Cara Santana,1,1,1
9164,10/9/2011,Cara Santana,1,1,1
9164,1/17/2012,Cara Santana,14,0.21875,1
9164,3/29/2012,Cara Santana,1,1,1
9164,5/17/2012,Cara Santana,1,1,1
9164,7/20/2012,Cara Santana,1,0.5,1
9164,9/21/2012,Cara Santana,1,1,1
9164,8/23/2014,Cara Santana,52,0.928571429,1
9164,8/24/2014,Cara Santana,262,0.963235294,1
9164,11/16/2014,Cara Santana,22,0.916666667,1
9164,11/4/2015,Cara Santana,17,0.68,1
9164,4/22/2016,Cara Santana,2,0.5,1
9164,7/17/2016,Cara Santana,8,0.195121951,1
9164,4/14/2017,Cara Santana,1,1,1
9164,6/14/2017,Cara Santana,5,0.416666667,1
9164,7/21/2017,Cara Santana,1,0.2,1
9164,10/7/2017,Cara Santana,7,0.777777778,1
9164,12/14/2017,Cara Santana,1,0.5,1
9164,2/19/2018,Cara Santana,6,0.75,1
9164,9/20/2018,Cara Santana,30,0.882352941,1
9164,10/27/2018,Cara Santana,5,1,1
9165,4/6/2011,Jesse Metcalfe,47,0.824561404,1
9165,5/18/2011,Jesse Metcalfe,119,0.104111986,1
9165,3/28/2012,Jesse Metcalfe,54,0.16119403,1
9165,9/5/2012,Jesse Metcalfe,221,0.103951082,1
9165,8/24/2014,Jesse Metcalfe,64,0.576576577,1
9165,9/22/2014,Jesse Metcalfe,183,0.23164557,1
9165,1/25/2015,Jesse Metcalfe,90,0.849056604,1
9165,8/6/2017,Jesse Metcalfe,31,0.048742138,1
9165,12/16/2017,Jesse Metcalfe,23,0.051111111,1
9168,12/17/2012,Claudia Jordan,438,0.456725756,1
9168,1/11/2015,Claudia Jordan,1780,0.287886139,1
9168,9/1/2018,Claudia Jordan,216,0.637168142,1
9169,6/26/2011,Tracee Ellis Ross,878,0.241275076,1
9169,10/11/2011,Tracee Ellis Ross,1012,0.249691586,1
9169,1/7/2014,Tracee Ellis Ross,86,0.21446384,1
9169,9/24/2014,Tracee Ellis Ross,332,0.107339153,1
9169,6/28/2015,Tracee Ellis Ross,1498,0.179896722,1
9169,1/17/2016,Tracee Ellis Ross,151,0.24433657,1
9169,6/26/2016,Tracee Ellis Ross,670,0.168595873,1
9169,1/8/2017,Tracee Ellis Ross,1408,0.087236679,1
9169,11/19/2017,Tracee Ellis Ross,576,0.152139461,1
9170,5/2/2010,Ruby Rose,75,0.490196078,1
9170,6/7/2010,Ruby Rose,37,0.649122807,1
9170,11/7/2010,Ruby Rose,51,0.5,1
9170,1/22/2011,Ruby Rose,33,0.532258065,1
9170,11/29/2012,Ruby Rose,157,0.288073394,1
9170,10/6/2013,Ruby Rose,320,0.493066256,1
9170,1/6/2015,Ruby Rose,684,0.146216332,1
9170,4/9/2015,Ruby Rose,1063,0.155205139,1
9170,6/12/2015,Ruby Rose,4531,0.175981668,1
9170,10/25/2015,Ruby Rose,3406,0.144849877,1
9170,4/3/2016,Ruby Rose,1553,0.189021422,1
9170,1/12/2017,Ruby Rose,1108,0.456342669,1
9170,5/19/2017,Ruby Rose,5051,0.62721967,1
9170,7/8/2018,Ruby Rose,2008,0.881088197,1
9170,10/9/2018,Ruby Rose,659,0.233026874,1
9170,10/28/2018,Ruby Rose,2263,0.866717733,1
9170,12/26/2018,Ruby Rose,4989,0.959238608,1
9175,4/8/2010,Stella Maxwell,1,1,1
9175,4/10/2010,Stella Maxwell,4,1,1
9175,8/8/2010,Stella Maxwell,1,1,1
9175,10/12/2010,Stella Maxwell,1,1,1
9175,1/14/2011,Stella Maxwell,1,0.333333333,1
9175,6/8/2011,Stella Maxwell,1,1,1
9175,7/26/2011,Stella Maxwell,1,1,1
9175,9/4/2011,Stella Maxwell,1,1,1
9175,10/27/2011,Stella Maxwell,1,1,1
9175,6/6/2012,Stella Maxwell,1,1,1
9175,8/12/2012,Stella Maxwell,1,1,1
9175,8/17/2012,Stella Maxwell,11,0.916666667,1
9175,8/19/2013,Stella Maxwell,7,1,1
9175,4/28/2015,Stella Maxwell,41,0.120234604,1
9175,7/2/2015,Stella Maxwell,440,0.12967875,1
9175,7/7/2016,Stella Maxwell,156,0.876404494,1
9175,8/28/2016,Stella Maxwell,96,0.347826087,1
9175,11/8/2018,Stella Maxwell,38,0.395833333,1
9177,1/3/2011,Shay Mitchell,80,0.046728972,1
9177,6/14/2011,Shay Mitchell,195,0.037922987,1
9177,1/2/2012,Shay Mitchell,385,0.064220183,1
9177,5/19/2012,Shay Mitchell,582,0.079205226,1
9177,6/5/2012,Shay Mitchell,1633,0.07946472,1
9177,10/23/2012,Shay Mitchell,1915,0.108794455,1
9177,1/8/2013,Shay Mitchell,3775,0.121211148,1
9177,6/11/2013,Shay Mitchell,2919,0.074971106,1
9177,1/7/2014,Shay Mitchell,3251,0.073790771,1
9177,6/10/2014,Shay Mitchell,1140,0.084250979,1
9177,12/8/2014,Shay Mitchell,664,0.058558956,1
9177,3/24/2015,Shay Mitchell,1240,0.132506946,1
9177,6/9/2015,Shay Mitchell,919,0.162081129,1
9177,8/4/2015,Shay Mitchell,1605,0.461737629,1
9177,8/11/2015,Shay Mitchell,10758,0.338536094,1
9177,5/15/2016,Shay Mitchell,1435,0.505994358,1
9177,4/18/2017,Shay Mitchell,1091,0.121559889,1
9177,8/20/2018,Shay Mitchell,194,0.224537037,1
9177,10/15/2018,Shay Mitchell,190,0.215909091,1
9179,7/12/2010,Christina Milian,3130,0.571689498,1
9179,8/27/2011,Christina Milian,196,0.542936288,1
9179,2/12/2012,Christina Milian,1372,0.577441077,1
9179,10/14/2013,Christina Milian,845,0.281479014,1
9179,11/23/2014,Christina Milian,1877,0.362985883,1
9179,6/5/2015,Christina Milian,1780,0.807256236,1
9179,7/14/2016,Christina Milian,982,0.619167718,1
9179,10/20/2016,Christina Milian,177,0.167296786,1
9179,7/10/2017,Christina Milian,157,0.279359431,1
9183,5/8/2011,Lamar Odom,4353,0.57006286,1
9183,6/23/2011,Lamar Odom,2036,0.548343657,1
9183,12/8/2011,Lamar Odom,10635,0.497218196,1
9183,3/2/2012,Lamar Odom,12084,0.669733415,1
9183,4/9/2012,Lamar Odom,11323,0.572910342,1
9183,8/25/2013,Lamar Odom,13990,0.620674357,1
9183,11/22/2013,Lamar Odom,3953,0.748816064,1
9183,2/18/2014,Lamar Odom,1428,0.399887987,1
9183,7/11/2014,Lamar Odom,1487,0.675295186,1
9183,12/29/2014,Lamar Odom,516,0.898954704,1
9183,2/14/2015,Lamar Odom,179,0.290584416,1
9183,8/13/2015,Lamar Odom,3629,0.31471685,1
9183,10/3/2015,Lamar Odom,298,0.937106918,1
9183,10/13/2015,Lamar Odom,8067,0.524001299,1
9183,10/14/2015,Lamar Odom,46911,0.537372418,1
9183,3/29/2016,Lamar Odom,1034,0.742282843,1
9183,7/12/2016,Lamar Odom,4284,0.901135886,1
9183,3/29/2017,Lamar Odom,767,0.811640212,1
9183,11/6/2017,Lamar Odom,462,0.555956679,1
9183,1/18/2018,Lamar Odom,494,0.54767184,1
9183,4/10/2018,Lamar Odom,241,0.630890052,1
9183,7/24/2018,Lamar Odom,537,0.731607629,1
9186,5/3/2011,Nina Agdal,2,0.5,1
9186,2/16/2012,Nina Agdal,12,0.230769231,1
9186,3/8/2012,Nina Agdal,69,0.5390625,1
9186,6/17/2015,Nina Agdal,84,0.506024096,1
9186,11/2/2015,Nina Agdal,40,0.526315789,1
9186,7/11/2016,Nina Agdal,152,0.286792453,1
9186,8/21/2016,Nina Agdal,46,0.356589147,1
9186,8/31/2017,Nina Agdal,18,0.514285714,1
9186,12/26/2017,Nina Agdal,16,0.571428571,1
9186,1/12/2018,Nina Agdal,70,0.238095238,1
9187,10/12/2012,Taylor Hill,18,0.72,1
9187,2/10/2013,Taylor Hill,42,0.227027027,1
9187,4/15/2013,Taylor Hill,40,0.197044335,1
9187,11/9/2013,Taylor Hill,30,0.25862069,1
9187,12/2/2014,Taylor Hill,80,0.162601626,1
9187,4/28/2015,Taylor Hill,118,0.143727162,1
9187,2/7/2016,Taylor Hill,165,0.125954198,1
9187,8/24/2016,Taylor Hill,428,0.246260069,1
9187,7/23/2018,Taylor Hill,109,0.536945813,1
9188,2/1/2010,Tyler Blackburn,1,1,1
9188,4/29/2010,Tyler Blackburn,1,1,1
9188,10/7/2010,Tyler Blackburn,3,0.75,1
9188,6/14/2011,Tyler Blackburn,51,0.059859155,1
9188,6/5/2012,Tyler Blackburn,443,0.084284627,1
9188,8/28/2012,Tyler Blackburn,491,0.173620934,1
9188,12/3/2012,Tyler Blackburn,57,0.098786828,1
9188,2/5/2013,Tyler Blackburn,870,0.137505927,1
9188,3/12/2013,Tyler Blackburn,336,0.103992572,1
9188,4/30/2013,Tyler Blackburn,879,0.277199622,1
9188,6/25/2013,Tyler Blackburn,933,0.086920067,1
9188,10/22/2013,Tyler Blackburn,894,0.159074733,1
9188,1/7/2014,Tyler Blackburn,1660,0.220305242,1
9188,7/8/2014,Tyler Blackburn,2416,0.101525402,1
9188,2/17/2015,Tyler Blackburn,2244,0.07618401,1
9188,3/24/2015,Tyler Blackburn,2814,0.095525833,1
9188,11/19/2015,Tyler Blackburn,634,0.480667172,1
9188,1/12/2016,Tyler Blackburn,296,0.113323124,1
9188,4/18/2017,Tyler Blackburn,599,0.130245706,1
9188,6/27/2017,Tyler Blackburn,667,0.173291764,1
9188,10/1/2017,Tyler Blackburn,78,0.252427184,1
9188,3/14/2018,Tyler Blackburn,122,0.767295597,1
9195,6/19/2010,Amanda Bynes,237,0.623684211,1
9195,6/21/2010,Amanda Bynes,1286,0.769599042,1
9195,6/5/2011,Amanda Bynes,493,0.421367521,1
9195,3/4/2012,Amanda Bynes,228,0.225742574,1
9195,4/6/2012,Amanda Bynes,8948,0.633352208,1
9195,6/6/2012,Amanda Bynes,1674,0.621611586,1
9195,3/21/2013,Amanda Bynes,6479,0.572147651,1
9195,5/1/2013,Amanda Bynes,32031,0.594509818,1
9195,9/23/2014,Amanda Bynes,516,0.65648855,1
9195,9/29/2014,Amanda Bynes,3312,0.709055877,1
9195,10/10/2014,Amanda Bynes,47703,0.505392635,1
9195,5/5/2015,Amanda Bynes,7042,0.990018276,1
9195,10/12/2015,Amanda Bynes,651,0.635742188,1
9195,2/15/2016,Amanda Bynes,550,0.697969543,1
9195,8/24/2016,Amanda Bynes,354,0.177710843,1
9195,11/18/2016,Amanda Bynes,255,0.812101911,1
9195,4/24/2017,Amanda Bynes,146,0.247877759,1
9195,6/9/2017,Amanda Bynes,964,0.255364238,1
9195,11/26/2018,Amanda Bynes,1687,0.225897161,1
9221,11/3/2010,Shanina Shaik,1,1,1
9221,12/8/2010,Shanina Shaik,2,0.5,1
9221,8/13/2011,Shanina Shaik,1,0.111111111,1
9221,3/7/2013,Shanina Shaik,43,0.241573034,1
9221,9/2/2013,Shanina Shaik,21,0.583333333,1
9221,7/7/2014,Shanina Shaik,55,0.454545455,1
9221,10/3/2016,Shanina Shaik,46,0.807017544,1
9221,4/16/2017,Shanina Shaik,54,0.75,1
9221,8/1/2018,Shanina Shaik,11,0.785714286,1
9221,8/2/2018,Shanina Shaik,249,0.996,1
9233,6/15/2010,Cristiano Ronaldo,5095,0.420414226,1
9233,11/29/2010,Cristiano Ronaldo,10642,0.381474711,1
9233,7/21/2011,Cristiano Ronaldo,3701,0.218748153,1
9233,12/10/2011,Cristiano Ronaldo,21289,0.420125116,1
9233,8/23/2012,Cristiano Ronaldo,15979,0.326221877,1
9233,1/7/2013,Cristiano Ronaldo,49611,0.310210283,1
9233,1/13/2014,Cristiano Ronaldo,113036,0.158861062,1
9233,3/23/2014,Cristiano Ronaldo,40018,0.421601576,1
9233,1/12/2015,Cristiano Ronaldo,54447,0.155194824,1
9233,6/24/2015,Cristiano Ronaldo,98783,0.666898456,1
9233,5/28/2016,Cristiano Ronaldo,36987,0.366556331,1
9233,7/10/2016,Cristiano Ronaldo,116123,0.347993515,1
9233,7/31/2017,Cristiano Ronaldo,12655,0.694109258,1
9233,4/3/2018,Cristiano Ronaldo,46220,0.29633904,1
9233,5/26/2018,Cristiano Ronaldo,37051,0.472709875,1
9233,6/15/2018,Cristiano Ronaldo,95209,0.361750066,1
9312,9/16/2010,Simone Biles,1,1,1
9312,4/16/2011,Simone Biles,1,1,1
9312,7/1/2011,Simone Biles,1,1,1
9312,8/18/2011,Simone Biles,7,1,1
9312,1/20/2012,Simone Biles,3,0.333333333,1
9312,4/23/2012,Simone Biles,2,1,1
9312,5/26/2012,Simone Biles,15,0.483870968,1
9312,2/26/2013,Simone Biles,21,0.677419355,1
9312,7/27/2013,Simone Biles,37,0.74,1
9312,10/2/2013,Simone Biles,85,0.570469799,1
9312,8/2/2014,Simone Biles,68,0.53125,1
9312,8/23/2014,Simone Biles,425,0.691056911,1
9312,10/10/2014,Simone Biles,445,0.672205438,1
9312,1/25/2015,Simone Biles,109,0.956140351,1
9312,7/25/2015,Simone Biles,158,0.598484848,1
9312,6/24/2016,Simone Biles,487,0.56627907,1
9312,8/7/2016,Simone Biles,10427,0.522709044,1
9312,11/9/2017,Simone Biles,328,0.737078652,1
9312,11/17/2017,Simone Biles,1301,0.769367238,1
9312,1/15/2018,Simone Biles,3210,0.817417876,1
9312,4/18/2018,Simone Biles,1065,0.98519889,1
932,3/7/2010,Morgan Freeman,658,0.335714286,1
